currency_from,currency_to,value,date
BYN,RUB,0.01243,2006-09-06
BYN,RUB,0.01245,2006-09-07
BYN,RUB,0.01245,2006-09-08
BYN,RUB,0.01249,2006-09-09
BYN,RUB,0.01251,2006-09-12
BYN,RUB,0.0125,2006-09-13
BYN,RUB,0.01251,2006-09-14
BYN,RUB,0.01251,2006-09-15
BYN,RUB,0.01249,2006-09-16
BYN,RUB,0.01251,2006-09-19
BYN,RUB,0.0125,2006-09-20
BYN,RUB,0.01251,2006-09-21
BYN,RUB,0.0125,2006-09-22
BYN,RUB,0.01245,2006-09-23
BYN,RUB,0.01245,2006-09-26
BYN,RUB,0.01248,2006-09-27
BYN,RUB,0.01251,2006-09-28
BYN,RUB,0.01249,2006-09-29
BYN,RUB,0.01251,2006-09-30
BYN,RUB,0.01251,2006-10-03
BYN,RUB,0.01248,2006-10-04
BYN,RUB,0.0125,2006-10-05
BYN,RUB,0.0125,2006-10-06
BYN,RUB,0.01252,2006-10-07
BYN,RUB,0.01255,2006-10-10
BYN,RUB,0.01255,2006-10-11
BYN,RUB,0.01258,2006-10-12
BYN,RUB,0.01258,2006-10-13
BYN,RUB,0.01257,2006-10-14
BYN,RUB,0.01259,2006-10-17
BYN,RUB,0.01258,2006-10-18
BYN,RUB,0.01257,2006-10-19
BYN,RUB,0.01258,2006-10-20
BYN,RUB,0.01254,2006-10-21
BYN,RUB,0.01255,2006-10-24
BYN,RUB,0.01257,2006-10-25
BYN,RUB,0.01256,2006-10-26
BYN,RUB,0.01252,2006-10-27
BYN,RUB,0.01251,2006-10-28
BYN,RUB,0.01249,2006-10-31
BYN,RUB,0.0125,2006-11-01
BYN,RUB,0.01248,2006-11-02
BYN,RUB,0.01248,2006-11-03
BYN,RUB,0.01247,2006-11-04
BYN,RUB,0.01248,2006-11-08
BYN,RUB,0.01247,2006-11-09
BYN,RUB,0.01246,2006-11-10
BYN,RUB,0.01243,2006-11-11
BYN,RUB,0.01243,2006-11-14
BYN,RUB,0.01244,2006-11-15
BYN,RUB,0.01245,2006-11-16
BYN,RUB,0.01245,2006-11-17
BYN,RUB,0.01246,2006-11-18
BYN,RUB,0.01244,2006-11-21
BYN,RUB,0.01245,2006-11-22
BYN,RUB,0.01243,2006-11-23
BYN,RUB,0.0124,2006-11-24
BYN,RUB,0.01239,2006-11-25
BYN,RUB,0.01231,2006-11-28
BYN,RUB,0.01231,2006-11-29
BYN,RUB,0.01229,2006-11-30
BYN,RUB,0.01229,2006-12-01
BYN,RUB,0.01226,2006-12-02
BYN,RUB,0.01224,2006-12-05
BYN,RUB,0.01223,2006-12-06
BYN,RUB,0.01223,2006-12-07
BYN,RUB,0.01223,2006-12-08
BYN,RUB,0.01225,2006-12-09
BYN,RUB,0.01228,2006-12-12
BYN,RUB,0.01226,2006-12-13
BYN,RUB,0.01225,2006-12-14
BYN,RUB,0.01227,2006-12-15
BYN,RUB,0.01229,2006-12-16
BYN,RUB,0.01232,2006-12-19
BYN,RUB,0.01231,2006-12-20
BYN,RUB,0.01226,2006-12-21
BYN,RUB,0.01227,2006-12-22
BYN,RUB,0.01227,2006-12-23
BYN,RUB,0.0123,2006-12-26
BYN,RUB,0.0123,2006-12-27
BYN,RUB,0.01229,2006-12-28
BYN,RUB,0.01231,2006-12-29
BYN,RUB,0.01229,2006-12-30
BYN,RUB,0.01234,2007-01-10
BYN,RUB,0.01237,2007-01-11
BYN,RUB,0.01238,2007-01-12
BYN,RUB,0.0124,2007-01-13
BYN,RUB,0.0124,2007-01-16
BYN,RUB,0.01239,2007-01-17
BYN,RUB,0.0124,2007-01-18
BYN,RUB,0.01238,2007-01-19
BYN,RUB,0.01237,2007-01-20
BYN,RUB,0.01237,2007-01-23
BYN,RUB,0.01238,2007-01-24
BYN,RUB,0.01236,2007-01-25
BYN,RUB,0.01236,2007-01-26
BYN,RUB,0.01236,2007-01-27
BYN,RUB,0.01237,2007-01-30
BYN,RUB,0.01233,2007-01-31
BYN,RUB,0.01235,2007-02-01
BYN,RUB,0.01232,2007-02-02
BYN,RUB,0.01234,2007-02-03
BYN,RUB,0.01233,2007-02-06
BYN,RUB,0.01234,2007-02-07
BYN,RUB,0.01231,2007-02-08
BYN,RUB,0.01227,2007-02-09
BYN,RUB,0.01225,2007-02-10
BYN,RUB,0.01224,2007-02-13
BYN,RUB,0.01226,2007-02-14
BYN,RUB,0.01223,2007-02-15
BYN,RUB,0.0122,2007-02-16
BYN,RUB,0.01221,2007-02-17
BYN,RUB,0.0122,2007-02-20
BYN,RUB,0.01219,2007-02-21
BYN,RUB,0.01219,2007-02-22
BYN,RUB,0.01222,2007-02-23
BYN,RUB,0.01218,2007-02-27
BYN,RUB,0.01218,2007-02-28
BYN,RUB,0.01217,2007-03-01
BYN,RUB,0.01217,2007-03-02
BYN,RUB,0.01218,2007-03-03
BYN,RUB,0.0122,2007-03-06
BYN,RUB,0.01221,2007-03-07
BYN,RUB,0.01221,2007-03-08
BYN,RUB,0.0122,2007-03-10
BYN,RUB,0.01221,2007-03-13
BYN,RUB,0.01219,2007-03-14
BYN,RUB,0.01217,2007-03-15
BYN,RUB,0.01216,2007-03-16
BYN,RUB,0.01213,2007-03-17
BYN,RUB,0.01212,2007-03-20
BYN,RUB,0.01212,2007-03-21
BYN,RUB,0.01212,2007-03-22
